epoch,loss,val_loss
0,0.2780950367450714,0.6961016654968262
1,0.17857278883457184,0.4958049952983856
2,0.1332654058933258,0.3026052415370941
3,0.10639102756977081,0.3046201169490814
4,0.09391024708747864,0.24725787341594696
5,0.07979972660541534,0.282405287027359
6,0.07223375886678696,0.25539687275886536
7,0.06515569239854813,0.24187351763248444
8,0.05560894310474396,0.23607000708580017
9,0.051444921642541885,0.2558324337005615
10,0.04791025072336197,0.2133309543132782
11,0.04735930263996124,0.2004190981388092
12,0.04214033856987953,0.26978686451911926
13,0.04367179796099663,0.2387554943561554
14,0.038527779281139374,0.20922619104385376
15,0.03590020909905434,0.30959513783454895
16,0.03597020357847214,0.30915290117263794
17,0.0318184532225132,0.2502365708351135
18,0.03358169272542,0.23023217916488647
19,0.02819886803627014,0.2857530117034912
20,0.030287722125649452,0.2390154004096985
21,0.02765832096338272,0.25636783242225647
22,0.027032941579818726,0.2513023316860199
23,0.02745736762881279,0.24293434619903564
24,0.02545229345560074,0.2897063195705414
25,0.02022770419716835,0.3150631785392761
26,0.025420093908905983,0.2922474443912506
27,0.02346803806722164,0.2765985131263733
28,0.019221166148781776,0.3488676846027374
29,0.020235588774085045,0.2517200708389282
30,0.019464094191789627,0.27409231662750244
31,0.02002246119081974,0.220922589302063
0,0.28193241357803345,0.7366545796394348
1,0.17767104506492615,0.4475051462650299
2,0.13119284808635712,0.35963743925094604
3,0.10852102190256119,0.3447688817977905
4,0.0899355411529541,0.28103479743003845
5,0.08012844622135162,0.2513902187347412
6,0.07108435034751892,0.2503460645675659
7,0.0624878816306591,0.20864912867546082
8,0.057303525507450104,0.2585037052631378
9,0.05530966445803642,0.23096849024295807
10,0.04736458510160446,0.24729031324386597
11,0.04529011994600296,0.2112368643283844
12,0.04571530595421791,0.21956869959831238
13,0.042231056839227676,0.21234051883220673
14,0.037177808582782745,0.24264855682849884
15,0.035270530730485916,0.22500143945217133
16,0.03830430656671524,0.23234930634498596
17,0.02986801043152809,0.27434706687927246
18,0.03204936906695366,0.24237728118896484
19,0.028635796159505844,0.24240045249462128
20,0.028223177418112755,0.25758156180381775
21,0.030285248532891273,0.3172086775302887
22,0.028824854642152786,0.23044197261333466
23,0.028467455878853798,0.2180301696062088
24,0.026132676750421524,0.2625899612903595
25,0.024279512465000153,0.24210134148597717
26,0.02073907107114792,0.2788269519805908
27,0.021760806441307068,0.25332504510879517
0,0.2792324423789978,0.6596735715866089
1,0.1741642951965332,0.3949120342731476
2,0.12753915786743164,0.33089321851730347
3,0.10317645967006683,0.3033697009086609
4,0.09028366953134537,0.2514437735080719
5,0.07800877839326859,0.21967284381389618
6,0.07034409791231155,0.24726565182209015
7,0.061903562396764755,0.23525752127170563
8,0.05793456733226776,0.29104986786842346
9,0.05370735377073288,0.2481154352426529
10,0.04944659024477005,0.2244306057691574
11,0.047268226742744446,0.23919925093650818
12,0.04609351605176926,0.25801554322242737
13,0.04458872228860855,0.29862555861473083
14,0.03770984709262848,0.2464369684457779
15,0.039862725883722305,0.20941711962223053
16,0.03899780288338661,0.23211990296840668
17,0.031056160107254982,0.3138697147369385
18,0.031632620841264725,0.3075505197048187
19,0.031767409294843674,0.26835423707962036
20,0.030463531613349915,0.23176956176757812
21,0.028082329779863358,0.2743421196937561
22,0.028808917850255966,0.2196190059185028
23,0.024229180067777634,0.26934492588043213
24,0.025720201432704926,0.2488587498664856
25,0.023497872054576874,0.22218789160251617
26,0.02559772878885269,0.2670082449913025
27,0.021879257634282112,0.2550239562988281
28,0.02565482258796692,0.2556808888912201
29,0.01945546269416809,0.2967986762523651
30,0.021348923444747925,0.23638707399368286
31,0.018619993701577187,0.25378626585006714
32,0.018100211396813393,0.2611181437969208
33,0.020674575120210648,0.24760693311691284
34,0.019672293215990067,0.2936941087245941
35,0.016600681468844414,0.255463570356369
0,0.27895665168762207,0.7887758612632751
1,0.17835678160190582,0.5031891465187073
2,0.13295990228652954,0.3848598003387451
3,0.11212049424648285,0.3201180696487427
4,0.09648957848548889,0.2552582919597626
5,0.08406937122344971,0.2421976625919342
6,0.07412942498922348,0.2005186378955841
7,0.07386438548564911,0.24362033605575562
8,0.06292042881250381,0.23662661015987396
9,0.059342775493860245,0.23155920207500458
10,0.051565982401371,0.2562190890312195
11,0.052325453609228134,0.22683361172676086
12,0.0455961637198925,0.2377151995897293
13,0.04426398128271103,0.2376641035079956
14,0.0428459607064724,0.26526597142219543
15,0.04035833105444908,0.2214909940958023
16,0.03998471051454544,0.2269173562526703
17,0.03464528173208237,0.2722834646701813
18,0.03491930663585663,0.25484201312065125
19,0.03287054970860481,0.22936514019966125
20,0.029767906293272972,0.24151715636253357
21,0.02905076928436756,0.23983140289783478
22,0.02854631282389164,0.28664320707321167
23,0.02959655225276947,0.29069754481315613
24,0.02711743861436844,0.22385071218013763
25,0.02465023100376129,0.24742327630519867
26,0.024327244609594345,0.25945815443992615
0,0.3877464532852173,0.9292917847633362
1,0.31434881687164307,0.954069972038269
2,0.28345805406570435,0.8589438199996948
3,0.2616100311279297,0.8141745924949646
4,0.2421206533908844,0.737733006477356
5,0.22391554713249207,0.7014857530593872
6,0.20666247606277466,0.6432262659072876
7,0.19128622114658356,0.5652093291282654
8,0.175485759973526,0.5426367521286011
9,0.16196276247501373,0.4569551348686218
10,0.15027789771556854,0.3901793956756592
11,0.13917326927185059,0.37335556745529175
12,0.12858915328979492,0.36064040660858154
13,0.11934573203325272,0.30421212315559387
14,0.1124868169426918,0.3080218434333801
15,0.1073920801281929,0.27698075771331787
16,0.09932194650173187,0.3092297911643982
17,0.09553758800029755,0.26576733589172363
18,0.08867713063955307,0.28402766585350037
19,0.08577363193035126,0.2558741867542267
20,0.07996729761362076,0.248579740524292
21,0.07728195190429688,0.23046591877937317
22,0.07289508730173111,0.2231655716896057
23,0.06851229816675186,0.24110570549964905
24,0.06500495970249176,0.2343142330646515
25,0.06290914863348007,0.22760950028896332
26,0.061270572245121,0.23017558455467224
27,0.05918119102716446,0.2472134530544281
28,0.055665887892246246,0.2635102868080139
29,0.0539366751909256,0.21629449725151062
30,0.05170099809765816,0.23194406926631927
31,0.04928881302475929,0.25603610277175903
32,0.04696330428123474,0.252257764339447
33,0.04534326121211052,0.24168454110622406
34,0.043305691331624985,0.21910575032234192
35,0.04051860049366951,0.21765832602977753
36,0.04097753390669823,0.25077128410339355
37,0.0395989865064621,0.2545378506183624
38,0.03646376356482506,0.22459939122200012
39,0.03394285589456558,0.24809150397777557
40,0.03273482620716095,0.25452449917793274
41,0.03342246264219284,0.22983911633491516
42,0.032626084983348846,0.23662197589874268
43,0.029691552743315697,0.23002350330352783
44,0.029801158234477043,0.2537834942340851
45,0.029449403285980225,0.23013895750045776
46,0.02754218317568302,0.23811694979667664
47,0.026663867756724358,0.24643871188163757
48,0.023421188816428185,0.24556384980678558
49,0.02379590831696987,0.2343888282775879
0,0.3869836628437042,0.9168416857719421
1,0.31737732887268066,0.9689220190048218
2,0.28694382309913635,0.8857713937759399
3,0.2644738256931305,0.840048611164093
4,0.2440655380487442,0.7463399767875671
5,0.2253035306930542,0.6850325465202332
6,0.20680198073387146,0.6203321218490601
7,0.1883244812488556,0.5341836214065552
8,0.17080405354499817,0.4802689850330353
9,0.15779508650302887,0.43877866864204407
10,0.14535975456237793,0.41129937767982483
11,0.1352391093969345,0.3617737293243408
12,0.1250375360250473,0.3574455976486206
13,0.11543317884206772,0.3030424416065216
14,0.10761716961860657,0.29872941970825195
15,0.10026426613330841,0.2742493748664856
16,0.09492176026105881,0.2501649260520935
17,0.08922824263572693,0.26855146884918213
18,0.08336539566516876,0.24996121227741241
19,0.07989324629306793,0.23618413507938385
20,0.07421781122684479,0.2544957995414734
21,0.07347117364406586,0.24932947754859924
22,0.07017254829406738,0.22004415094852448
23,0.06531043350696564,0.22592811286449432
24,0.06274038553237915,0.21415561437606812
25,0.058452900499105453,0.2454894781112671
26,0.05634821578860283,0.2367115467786789
27,0.05372270941734314,0.22229184210300446
28,0.050306133925914764,0.22990348935127258
29,0.050940413028001785,0.22892071306705475
30,0.0468522384762764,0.2172391712665558
31,0.044766709208488464,0.22368314862251282
32,0.043690428137779236,0.22421875596046448
33,0.0408049151301384,0.25241518020629883
34,0.041205406188964844,0.2088797241449356
35,0.039142854511737823,0.218259796500206
36,0.03742304816842079,0.2523786425590515
37,0.03552473336458206,0.2372678518295288
38,0.03444123640656471,0.23303893208503723
39,0.033882658928632736,0.22219109535217285
40,0.03192630410194397,0.24392810463905334
41,0.030427517369389534,0.2530883848667145
42,0.02866271883249283,0.24520975351333618
43,0.02777155302464962,0.25504347681999207
44,0.027382545173168182,0.2351664900779724
45,0.026284480467438698,0.2460947185754776
46,0.025848621502518654,0.2686445116996765
47,0.022752562537789345,0.24193981289863586
48,0.022960560396313667,0.24894963204860687
49,0.022024089470505714,0.2361103594303131
50,0.02210993506014347,0.24843448400497437
51,0.020674264058470726,0.2581765353679657
52,0.019834043458104134,0.25166985392570496
53,0.019957780838012695,0.27423250675201416
54,0.01839333213865757,0.29176807403564453
0,0.3888157308101654,0.9256352186203003
1,0.3182724714279175,0.9143509268760681
2,0.2859610617160797,0.8442519903182983
3,0.2668863832950592,0.7595062255859375
4,0.24663732945919037,0.7795870900154114
5,0.2272157371044159,0.6987769603729248
6,0.20859748125076294,0.6666291356086731
7,0.19341398775577545,0.6005699634552002
8,0.17736132442951202,0.5319278836250305
9,0.16454413533210754,0.4847657084465027
10,0.15266059339046478,0.3687174320220947
11,0.14189761877059937,0.41264045238494873
12,0.13202951848506927,0.36084428429603577
13,0.11973916739225388,0.3663603663444519
14,0.11461293697357178,0.33189406991004944
15,0.1072516068816185,0.30977314710617065
16,0.10090359300374985,0.3053360879421234
17,0.09508662670850754,0.2836315929889679
18,0.09006361663341522,0.2811238467693329
19,0.08564754575490952,0.28873467445373535
20,0.08154553174972534,0.26693961024284363
21,0.07865629345178604,0.23921479284763336
22,0.07414814084768295,0.2611716389656067
23,0.07124357670545578,0.25518250465393066
24,0.06770354509353638,0.2674533724784851
25,0.06741253286600113,0.22897213697433472
26,0.06216784194111824,0.24295185506343842
27,0.06127019226551056,0.26751717925071716
28,0.058776769787073135,0.2531413733959198
29,0.0547853522002697,0.2603505253791809
30,0.0530017726123333,0.2532266080379486
31,0.04982291907072067,0.2931165397167206
32,0.049700938165187836,0.24333834648132324
33,0.046949952840805054,0.2646341919898987
34,0.045099589973688126,0.2717690169811249
35,0.04316534474492073,0.24278472363948822
36,0.04009592533111572,0.24066422879695892
37,0.03928244113922119,0.25752925872802734
38,0.03811588138341904,0.26224344968795776
39,0.03730953857302666,0.2892872393131256
40,0.035480670630931854,0.270496666431427
41,0.03405582904815674,0.28373152017593384
42,0.03310288488864899,0.27925729751586914
43,0.032832760363817215,0.2634298503398895
44,0.0313427671790123,0.2925727069377899
45,0.030651859939098358,0.285919725894928
0,0.38683754205703735,0.8749269843101501
1,0.3144242763519287,0.8691019415855408
2,0.2848527431488037,0.8722241520881653
3,0.26166096329689026,0.8008356094360352
4,0.2422938197851181,0.7713063955307007
