epoch,loss,val_loss
0,0.2504621744155884,0.8868486285209656
1,0.17448078095912933,0.5240225195884705
2,0.14588969945907593,0.4104992151260376
3,0.13068601489067078,0.4095078110694885
4,0.11451023072004318,0.2967378497123718
5,0.10339176654815674,0.2932795584201813
6,0.09567338228225708,0.32034215331077576
7,0.09025435894727707,0.24818627536296844
8,0.08121888339519501,0.23016242682933807
9,0.07263228297233582,0.258639395236969
10,0.07304814457893372,0.23244251310825348
11,0.06773366779088974,0.3095846474170685
12,0.059401560574769974,0.2688106596469879
13,0.05937279015779495,0.26769065856933594
14,0.06017410010099411,0.28919491171836853
15,0.05808256193995476,0.23195448517799377
16,0.052831776440143585,0.2932673990726471
17,0.054412662982940674,0.26007503271102905
18,0.0495300367474556,0.23317071795463562
19,0.04969208687543869,0.2503858506679535
20,0.049421463161706924,0.24610549211502075
21,0.04511464387178421,0.2480790913105011
22,0.04201273247599602,0.33801358938217163
23,0.04522807523608208,0.2445598989725113
24,0.048673562705516815,0.27990350127220154
25,0.04262663796544075,0.24901409447193146
26,0.05137646198272705,0.2571043074131012
27,0.04200420156121254,0.2784998416900635
28,0.03822997212409973,0.3134493827819824
0,0.24949300289154053,0.7954651713371277
1,0.17297950387001038,0.4734540283679962
2,0.14783260226249695,0.37034323811531067
3,0.1305132359266281,0.43394753336906433
4,0.11638540774583817,0.29922059178352356
5,0.10287181288003922,0.2527857720851898
6,0.09561291337013245,0.25859034061431885
7,0.09291481971740723,0.24169330298900604
8,0.08344623446464539,0.22584621608257294
9,0.08178460597991943,0.2171011120080948
10,0.07261103391647339,0.2067672312259674
11,0.06734008342027664,0.22511328756809235
12,0.0608636811375618,0.2102569192647934
13,0.06204891949892044,0.19473953545093536
14,0.05906744673848152,0.20430253446102142
15,0.05385088175535202,0.22621870040893555
16,0.05614493787288666,0.2818184494972229
17,0.053387679159641266,0.24408799409866333
18,0.05061802640557289,0.20122456550598145
19,0.04667787253856659,0.2490827441215515
20,0.04577593877911568,0.3040012717247009
21,0.04624585434794426,0.23885546624660492
22,0.04467826336622238,0.25529375672340393
23,0.03983621671795845,0.22642208635807037
24,0.043322935700416565,0.2506472170352936
25,0.03776179999113083,0.24547059834003448
26,0.036521896719932556,0.27388614416122437
27,0.034596946090459824,0.2621050477027893
28,0.034912578761577606,0.28177738189697266
29,0.03275972232222557,0.24376261234283447
30,0.029838645830750465,0.23953060805797577
31,0.030805619433522224,0.3438521921634674
32,0.03852127864956856,0.1940673291683197
33,0.035567548125982285,0.20037148892879486
34,0.03116551600396633,0.2653399407863617
35,0.03658388927578926,0.23467957973480225
36,0.031568992882966995,0.2531227469444275
37,0.02782689593732357,0.3164502680301666
38,0.029107235372066498,0.18832971155643463
39,0.03158045932650566,0.24283917248249054
40,0.027775147929787636,0.33560264110565186
41,0.033081553876399994,0.3021843433380127
42,0.02582373656332493,0.28542888164520264
43,0.027580831199884415,0.18340402841567993
44,0.0251919012516737,0.3088362514972687
45,0.027962470427155495,0.25851091742515564
46,0.026409009471535683,0.3287319839000702
47,0.024920430034399033,0.31035277247428894
48,0.022438814863562584,0.2491225004196167
49,0.02457493543624878,0.26287272572517395
50,0.02620607800781727,0.2868516147136688
51,0.02505265362560749,0.35149744153022766
52,0.022776810452342033,0.37396371364593506
53,0.022623764351010323,0.4010898172855377
54,0.023678438737988472,0.3297840356826782
55,0.021000010892748833,0.31586968898773193
56,0.023444607853889465,0.43441498279571533
57,0.027236221358180046,0.3091077208518982
58,0.022397276014089584,0.3585888147354126
59,0.023280173540115356,0.31967779994010925
60,0.025454942137002945,0.2009664922952652
61,0.02496248297393322,0.21065600216388702
62,0.01986241526901722,0.3233566880226135
63,0.018501926213502884,0.3403080701828003
0,0.25199708342552185,0.6005595922470093
1,0.17575834691524506,0.5034996867179871
2,0.14559516310691833,0.41249704360961914
3,0.12723663449287415,0.35656505823135376
4,0.11346267908811569,0.2941051721572876
5,0.10664168745279312,0.2507152557373047
6,0.09742143750190735,0.2941046357154846
7,0.09673535078763962,0.24603508412837982
8,0.08352064341306686,0.30444809794425964
9,0.08226379007101059,0.2651093900203705
10,0.07625210285186768,0.25511863827705383
11,0.06869038194417953,0.21697019040584564
12,0.06889514625072479,0.27677255868911743
13,0.06387991458177567,0.24336664378643036
14,0.062256284058094025,0.2100883424282074
15,0.06177777051925659,0.3587017357349396
16,0.05918743461370468,0.338828980922699
17,0.05616840347647667,0.3048468232154846
18,0.052869975566864014,0.19850407540798187
19,0.049981456249952316,0.27773842215538025
20,0.04657716304063797,0.24859583377838135
21,0.04387768357992172,0.2365921288728714
22,0.05430407077074051,0.24244947731494904
23,0.04588966444134712,0.2278001457452774
24,0.04178778827190399,0.3180813789367676
25,0.04346810653805733,0.22036917507648468
26,0.04056628793478012,0.2426571547985077
27,0.04113275557756424,0.2614416778087616
28,0.049601536244153976,0.22781851887702942
29,0.03920722007751465,0.24164539575576782
30,0.038296446204185486,0.22168713808059692
31,0.03976839780807495,0.2524110674858093
32,0.03458017855882645,0.22723297774791718
33,0.03428201004862785,0.23201677203178406
34,0.03597899526357651,0.2564440071582794
35,0.03445421904325485,0.20722103118896484
36,0.030682845041155815,0.21574942767620087
37,0.032284993678331375,0.28105244040489197
38,0.03165426105260849,0.23650100827217102
0,0.25517308712005615,0.6886264681816101
1,0.18191923201084137,0.6011279225349426
2,0.15823960304260254,0.5732974410057068
3,0.1396573930978775,0.420818030834198
4,0.12191424518823624,0.4040532112121582
5,0.11001521348953247,0.34878337383270264
6,0.09780427813529968,0.3897530436515808
7,0.09711706638336182,0.27328571677207947
8,0.0895262137055397,0.32548949122428894
9,0.0770944356918335,0.27130958437919617
10,0.07500583678483963,0.30715590715408325
11,0.07455770671367645,0.29586416482925415
12,0.06652054935693741,0.2750343680381775
13,0.06301891803741455,0.25343871116638184
14,0.05764110013842583,0.27846580743789673
15,0.05968581512570381,0.2984071671962738
16,0.056260671466588974,0.2372090369462967
17,0.05035373196005821,0.263107568025589
18,0.05501606687903404,0.27692022919654846
19,0.05162747576832771,0.2528853714466095
20,0.04685674607753754,0.28793880343437195
21,0.04526228457689285,0.28593090176582336
22,0.04193972051143646,0.24005205929279327
23,0.04505784064531326,0.2732630670070648
24,0.04591278359293938,0.2377357929944992
25,0.04437297582626343,0.2145548015832901
26,0.03876185044646263,0.28769564628601074
27,0.03644094988703728,0.21352404356002808
28,0.03527537360787392,0.26630502939224243
29,0.035697709769010544,0.3376176655292511
30,0.041128672659397125,0.3359941244125366
31,0.03526778891682625,0.2869719862937927
32,0.03727811202406883,0.3081923723220825
33,0.03299197554588318,0.29098209738731384
34,0.03431340679526329,0.2635241448879242
35,0.035359904170036316,0.3057343065738678
36,0.03012736700475216,0.2815011143684387
37,0.03073575533926487,0.31642353534698486
38,0.02979273349046707,0.3026936948299408
39,0.029689988121390343,0.30510446429252625
40,0.029968813061714172,0.33647236227989197
41,0.029768381267786026,0.34232255816459656
42,0.029313547536730766,0.358783096075058
43,0.02657444402575493,0.4440627694129944
44,0.02483619563281536,0.345169335603714
45,0.025218527764081955,0.45067691802978516
46,0.025600619614124298,0.37588009238243103
47,0.03390895202755928,0.2691922187805176
0,0.26227375864982605,0.7363953590393066
1,0.1943761110305786,0.5864388942718506
2,0.159286230802536,0.34315189719200134
3,0.1389172226190567,0.3851590156555176
4,0.11993207782506943,0.3372422754764557
5,0.10997472703456879,0.2264406532049179
6,0.10146464407444,0.2550017535686493
7,0.09235087782144547,0.25364503264427185
8,0.08697541058063507,0.23554770648479462
9,0.08176527917385101,0.28120657801628113
10,0.08068238943815231,0.18768392503261566
11,0.07129599153995514,0.21415188908576965
12,0.06631894409656525,0.25289615988731384
13,0.06101599708199501,0.2956336438655853
14,0.061002038419246674,0.22598446905612946
15,0.06161825731396675,0.2375473827123642
16,0.05426342785358429,0.2183486968278885
17,0.05702125281095505,0.2311457097530365
18,0.05168049782514572,0.26657602190971375
19,0.049169354140758514,0.2218715250492096
20,0.05354275554418564,0.17043408751487732
21,0.05213756486773491,0.2065238356590271
22,0.047784071415662766,0.2265019565820694
23,0.04893409088253975,0.1951151192188263
24,0.051130954176187515,0.22768348455429077
25,0.04662998765707016,0.21368996798992157
26,0.04371407628059387,0.2245156615972519
27,0.047590337693691254,0.20707166194915771
28,0.039020832628011703,0.20385468006134033
29,0.04416130855679512,0.1771719753742218
30,0.04124150425195694,0.20763032138347626
31,0.039571575820446014,0.1987820863723755
32,0.03887033835053444,0.3360293507575989
33,0.0402381531894207,0.18841922283172607
34,0.037336014211177826,0.18237461149692535
35,0.0393855907022953,0.21282565593719482
36,0.03616611286997795,0.27051305770874023
37,0.045009829103946686,0.2195863276720047
38,0.040479499846696854,0.23799137771129608
39,0.0365140326321125,0.21428291499614716
40,0.026405707001686096,0.23935836553573608
0,0.2639591693878174,0.7860344052314758
1,0.19408735632896423,0.5740692019462585
2,0.16843384504318237,0.5267395377159119
3,0.14083793759346008,0.3892216980457306
4,0.12367479503154755,0.44248586893081665
5,0.10874133557081223,0.2931183874607086
6,0.09869956225156784,0.27941909432411194
7,0.08963687717914581,0.30590564012527466
8,0.08828208595514297,0.2217780351638794
9,0.07978403568267822,0.2334219217300415
10,0.07463822513818741,0.25013548135757446
11,0.07119541615247726,0.2057631015777588
12,0.06765399128198624,0.22223281860351562
13,0.06559882313013077,0.18670272827148438
14,0.05866394191980362,0.2218456119298935
15,0.056555718183517456,0.22417092323303223
16,0.05607030913233757,0.1905834823846817
17,0.05433563515543938,0.19524705410003662
18,0.05116746202111244,0.23318128287792206
19,0.05191932991147041,0.2206285446882248
20,0.05480162054300308,0.23273254930973053
21,0.05052626505494118,0.20403650403022766
22,0.04838144779205322,0.16552801430225372
23,0.0477563850581646,0.17918367683887482
24,0.04902082309126854,0.19446368515491486
25,0.04478432238101959,0.22029946744441986
26,0.03757455572485924,0.1905091255903244
27,0.03788674995303154,0.2750341594219208
28,0.039278965443372726,0.28451260924339294
29,0.043007638305425644,0.22062169015407562
30,0.04194340854883194,0.22310325503349304
31,0.03487429767847061,0.2828388810157776
32,0.03617861866950989,0.24589061737060547
33,0.03630700707435608,0.3828781545162201
34,0.04444631189107895,0.2201295644044876
35,0.03343192860484123,0.21555814146995544
36,0.035948097705841064,0.16134698688983917
37,0.035981934517621994,0.22595863044261932
38,0.03232281282544136,0.2825411558151245
39,0.030823111534118652,0.2408595234155655
40,0.03522631898522377,0.27934229373931885
41,0.0302085243165493,0.3812018632888794
42,0.03390631452202797,0.33688831329345703
43,0.0328478179872036,0.27688026428222656
44,0.028891682624816895,0.17241224646568298
45,0.03076440654695034,0.3233906328678131
46,0.02722007967531681,0.3419199585914612
47,0.02574063651263714,0.21974897384643555
48,0.02704394795000553,0.3087844252586365
49,0.026526527479290962,0.17526240646839142
50,0.02861408144235611,0.24848218262195587
51,0.027655331417918205,0.24874620139598846
52,0.026520540937781334,0.197279691696167
53,0.03319096565246582,0.2640981674194336
54,0.02622220292687416,0.3284190595149994
55,0.02614615485072136,0.26820382475852966
56,0.029994215816259384,0.3347615897655487
0,0.2621351182460785,0.6770232915878296
1,0.19242693483829498,0.5514334440231323
2,0.16557885706424713,0.4430621862411499
3,0.14031459391117096,0.3924529552459717
4,0.12978699803352356,0.3412644565105438
5,0.11683914810419083,0.24329183995723724
6,0.10038016736507416,0.31965479254722595
7,0.09589172154664993,0.28491151332855225
8,0.09031230956315994,0.2954558730125427
9,0.08518876135349274,0.265939861536026
10,0.07869600504636765,0.26569023728370667
11,0.07590547949075699,0.26631274819374084
